id,artist_id,album_title,genre,year_of_pub,num_of_tracks,num_of_sales,rolling_stone_critic,mtv_critic,music_maniac_critic
9027,36997,Visible Realistic  cuddly,Latino,2019,6,873084,3.5,4.5,3.5
9028,31424,Healthy Various Tomorrow,Metal,2006,7,224904,1.5,1.5,4.0
9029,20540,Maximus Dental Hygienist,Death Metal,2006,3,912199,1.0,3.5,3.5
9030,7089,Ford Bertie Said Sword Form,Metal,2000,12,509023,5.0,1.5,5.0
9031,41473,Event Planner Dark Rhinoceros Remarkable,Progressive,2013,2,357192,1.5,5.0,3.5
9032,35707,Face,Holy Metal,2012,11,372854,4.0,0.5,0.5
9033,39663,Overflow Flippin' Pony Bangladesh Hysterical,Indie,2004,4,261418,5.0,3.0,1.0
9034,4887,Invention,Lounge,2001,2,215711,2.5,1.0,3.5
9035,36715,Believe Miami Dream Computer Systems Dodge Does,Blues,2014,11,47226,0.5,5.0,4.0
9036,5814,Chef Ewe Toad Remarkable And,Techno,2009,10,330754,1.0,2.5,1.5
9037,48892,Adjoining Aware,Indietronica,2007,11,728376,3.0,3.0,4.0
9038,16556,Of Love Historical Boys Cause Young Signorino,Rap,2008,11,318688,0.5,0.5,2.5
9039,5021,Typical Flower,Ambient,2011,7,659375,1.5,4.0,3.0
9040,11366,Below the Historical I Ain't No Paramedic Budget analyst,Country,2013,10,202409,2.5,2.5,3.0
9041,32101,Entertaining Mongolia In the Sky,Rap,2017,7,579238,2.0,5.0,4.0
9042,7001,Lahnda Informal Of Love,Trap,2019,4,946085,1.5,2.5,3.5
9043,49797,Fountain Of Blood Running From Pasta,Black Metal,2009,10,437685,1.0,3.0,2.5
9044,30489,A Love Bear Afraid Social Worker,Latino,2002,11,38999,2.5,0.5,1.0
9045,19000,To For You,Hard Rock,2015,14,502302,3.5,4.5,2.5
9046,3361,TOP Agent Logical Sa’idi Estar,Pop,2011,14,263025,1.0,5.0,3.0
9047,8588,Embarrassed Red,Unplugged,2004,11,798714,0.5,4.0,2.0
9048,42459,I'm still Repeat,Lounge,2007,4,246028,0.5,5.0,3.0
9049,3937,The Long And Winding Road,Death Metal,2003,5,931225,2.5,2.0,2.5
9050,5588,Bosnian Big Georgian The Streets Suspend,Rap,2006,15,923704,2.0,3.5,2.0
9051,42456,Fire,Rock,2007,2,643005,0.5,4.5,0.5
9052,44637,Administrative,Pop,2017,4,20715,2.0,1.0,2.5
9053,36387,Friendly Of Love,Ambient,2001,8,90427,0.5,0.5,4.5
9054,5877,Comprehensive Upset Dongfeng Severe Confident,Pop,2016,6,237456,4.0,2.5,4.0
9055,19903,Signorino Approval,Pop,2012,14,625250,0.5,1.0,0.5
9056,2160,Sorry Territory Ugly State of Confident,Trap,2015,10,494754,1.0,1.5,2.5
9057,25755,Trick Fierce Actual Never Forget the,Compilation,2009,15,476703,1.5,2.0,4.5
9058,48338,Min Nan,Pop-Rock,2001,2,203214,3.0,1.5,3.5
9059,26341,History Entertaining Annoying China Driver,Retro,2014,10,620874,2.5,5.0,3.0
9060,33904,Bug Arabic Carpet Direful,Rap,2003,11,993898,5.0,2.5,2.0
9061,28859,Vanuatu Successful Sheep Nervous,Western,2012,10,950285,0.5,1.5,1.0
9062,39631,Frank Booth The Delightful Heroes of Wales Electrical,Dance,2010,13,737371,5.0,3.5,3.0
9063,26918,Upset Show Show Yesterday,Indie,2019,10,496525,4.5,5.0,2.0
9064,38157,Of Love Steel Urdu,Hard Rock,2017,11,293930,0.5,4.5,1.0
9065,5052,Desserts Lovers Legal Zebra Of Love,Western,2017,14,126203,4.5,1.5,3.5
9066,7613,Toe,Techno,2008,8,152180,1.5,3.0,3.5
9067,45628,Steel Central Never Forget the Incredible,Parody,2001,10,461070,4.5,4.0,1.0
9068,1416,Adjoining As,Indie,2001,10,81234,2.5,4.5,1.5
9069,40223,Adventure of the,Pop,2002,2,98850,4.0,3.0,0.5
9070,44174,Mine Make It Robbers Elegant As Bulgarian,Indie,2007,2,800934,2.5,3.0,1.0
9071,535,Pony You Ugly Green,Indie,2000,2,125130,3.5,4.0,4.5
9072,36720,Bison,Unplugged,2011,8,180982,3.5,4.0,4.0
9073,43311,I think Oryx Story of My Fluffy Question,Rock,2009,6,940976,2.5,2.5,2.5
9074,48909,Past Pakistan Deafening,Indie,2007,12,450785,0.5,0.5,3.0
9075,31667,Upset Of Love Strict,J-Rock,2014,12,618374,4.0,2.0,2.0
9076,3233,Scream Friendly That's my,Black Metal,2004,13,484645,1.5,3.5,3.0
9077,7580,Stand Alan Toys Unfortunate Just For,Folk,2014,14,72754,3.0,5.0,5.0
9078,41182,Not my Jewel Magic Llama Heat,Indie,2004,9,965897,0.5,4.0,2.0
9079,31187,La Moglie del,Death Metal,2001,4,372425,2.0,1.5,3.5
9080,23258,Shaggy Carrots Guttural Northern Hindko Jinyu,Progressive,2006,9,642943,2.5,1.5,2.0
9081,26573,Wooden,Deep House,2018,9,474109,2.5,5.0,1.5
9082,13852,Similar Maximus,Brit-Pop,2019,10,373439,3.0,2.0,2.0
9083,36876,Budget analyst Luxembourg Relax Estar,K-Pop,2000,15,649292,3.0,1.5,2.0
9084,14904,Indonesia Bulgaria Waterbuck Not my Bat,Latino,2018,10,730291,1.5,3.0,3.0
9085,20887,Complete They Made Next to Too Much Ermine,Dance,2002,13,491689,1.5,2.0,1.5
9086,35750,Don't Forget the,Rap,2011,12,464822,4.5,4.0,2.5
9087,23729,Goodbye my Old Hear,Folk,2014,3,448113,0.5,1.0,1.0
9088,9945,Computer Hardware Complete Fitness Trainer,Latino,2002,4,199846,4.5,1.0,1.5
9089,39937,Serious Able Jamila Behind Of Love Creator,Rock,2010,14,376422,0.5,2.0,5.0
9090,32562,Sheep Bangladesh,Western,2017,5,302871,0.5,0.5,3.0
9091,35382,Accurate Firetruck Behind the Noodles Cause,Dance,2016,2,793348,3.5,3.5,2.5
9092,33102,Arabia,Parody,2001,6,950795,3.0,5.0,2.0
9093,40032,Incredible Flippin Ambra Stick Wine,Parody,2013,7,54742,3.5,0.5,3.5
9094,15798,Driver Desserts,Ambient,2001,6,172646,0.5,0.5,5.0
9095,5200,Scarecharming Yellow Lemon,Indie,2002,2,130328,4.0,3.5,5.0
9096,41472,Excalibur Gan Yesterday,Indie,2015,15,805925,3.5,1.5,4.0
9097,11146,Police Officer Fox Impossible,Pop,2000,3,301681,4.0,3.5,2.5
9098,29211,Economist Annoying Complete,Blues,2008,7,2213,2.5,2.5,1.5
9099,9646,Unhappy Peugeot Butch Cassidy and the Dance Kid Me Responsible China,Pop,2012,10,638681,2.5,4.5,4.5
9100,49871,Totally,Indie,2003,9,438145,1.0,3.0,1.5
9101,27935,Yesterday Darkness Below the,Pop-Rock,2012,11,448210,0.5,1.0,5.0
9102,20585,Red,Pop,2003,15,186543,1.0,0.5,2.0
9103,4679,Legs,Rap,2001,5,153975,5.0,4.5,4.5
9104,37858,The Story of,Latino,2012,7,369679,2.5,3.5,3.0
9105,36936,My Beautiful Ponch,Blues,2008,3,462866,2.0,1.5,0.5
9106,1686,Yesterday Darkness Below the,Pop-Rock,2000,4,765449,4.5,4.0,1.0
9107,49638,Cat Lovers,Western,2007,5,623487,4.0,4.0,1.0
9108,40467,Different,Rock,2011,6,931723,0.5,3.0,3.5
9109,32795,Albania,Indie,2009,10,8031,2.0,2.5,3.0
9110,455,Gabby Audi Catch me Chichen,Live,2011,7,843534,1.5,2.5,1.0
9111,30394,Mitsubishi Moroccan,Pop,2014,12,670710,1.0,4.0,0.5
9112,31042,Sheep,Rap,2015,3,15345,2.5,3.0,1.5
9113,26289,La Moglie Of TOP Is Soprattutto,K-Pop,2018,7,217036,3.5,1.5,2.0
9114,1885,Malaysia kill Explain,Indie,2009,2,507478,4.5,1.0,2.5
9115,620,Wonderful kill Adjoining,Pop,2016,15,452011,3.5,3.5,3.0
9116,6014,Bertie-Face Try Bison,Latino,2005,9,991396,2.5,2.0,3.5
9117,94,Mazda Crying for the Believe,Death Metal,2019,14,488031,4.5,2.5,2.5
9118,21779,Stealing Fearsome Andrea,Electro-Pop,2018,15,344645,4.5,1.5,2.5
9119,46503,Silence California Elephant,Jazz,2010,11,891498,2.5,3.5,3.0
9120,19427,Morocco Show Technical Lemon,Indie,2017,15,885825,5.0,2.5,2.5
9121,29657,Pakistan,Boy Band,2006,7,508305,0.5,2.0,3.5
9122,49760,Miss Johnson,Punk,2019,6,744486,3.5,5.0,5.0
9123,30920,Suzuki Traditional Better have,Pop,2014,6,89289,2.5,3.0,3.0
9124,40709,Wand American Boy Tosk Huge,Pop-Rock,2002,14,64211,5.0,2.0,1.0
9125,47601,Of Full of Of kill,Indie,2009,5,629046,4.5,1.0,2.0
9126,31824,Car Severe So Wild Aboriginal,Trap,2005,7,79442,3.5,5.0,4.0
9127,16240,Direful Sister Practical,Dance,2005,10,401950,4.0,2.5,2.5
9128,24700,Sin Realistic,Blues,2006,14,687766,3.0,3.0,2.5
9129,18766,Kevin Heart Is Heart,Alternative,2016,12,553461,4.5,5.0,1.5
9130,19966,Significant,Heavy Metal,2007,14,436707,0.5,5.0,3.0
9131,5591,In the Sky Driver Saudi Loves Electrical,Western,2005,4,593324,3.0,4.5,1.5
9132,899,Audi Pencil,Dance,2000,11,787756,1.0,0.5,3.5
9133,5594,Impressive Hungary Chip,Death Metal,2001,2,250195,5.0,1.5,1.0
9134,31839,Chef Toad Electronic Peugeot Llama,Live,2000,8,16656,0.5,3.5,0.5
9135,26091,Tamil,Folk,2013,10,960405,3.0,5.0,3.0
9136,26219,You're My Shooting Star,Country,2015,7,493014,5.0,0.5,1.0
9137,16007,Sick,Punk,2015,2,221820,3.0,3.5,3.0
9138,12982,Pony You Ugly Green,Indie,2018,6,944594,1.5,4.0,1.0
9139,3399,DJ Mix,Dance,2002,10,788003,1.0,2.5,4.0
9140,6564,Belligerent Too Much,Parody,2007,13,742734,4.0,3.0,1.5
9141,22146,Carrot For The Galileo,Trap,2012,3,191970,5.0,3.5,4.0
9142,21689,Curious Messy,Brit-Pop,2007,13,796304,0.5,1.5,2.0
9143,5798,A Love Bear Afraid Social Worker,Latino,2000,15,961284,4.5,0.5,0.5
9144,30565,Butch Cassidy and the Dance Kid Me Hijazi You are My,Gospel,2016,3,188133,0.5,4.0,2.0
9145,30555,Impressive Hungary Chip,Death Metal,2002,9,551935,2.0,4.0,1.0
9146,13832,Darkness Tree Is Fluffy,Rap,2006,14,865367,2.5,0.5,5.0
9147,14513,Darkness Tree Is Fluffy,Rap,2000,2,446646,1.0,4.0,1.5
9148,45369,Traditional Several Sunshine Malaysia Loves,Western,2011,13,525704,1.0,3.5,3.0
9149,43903,Northern Hindko Recent Raccoon Ultra-Maximus Small,K-Pop,2006,8,224466,1.0,1.5,0.5
9150,21329,Pencil Loves,Pop-Rock,2014,12,146762,2.0,3.5,4.0
9151,39435,Finnish Reasonable Kia Hills Zebu,Indietronica,2003,2,824136,4.0,5.0,1.5
9152,49759,Truck Aware,Latino,2005,3,180345,3.0,2.0,4.0
9153,31369,Computer Systems Camel Several Sandwiches,Boy Band,2010,6,136651,3.5,5.0,3.0
9154,26043,Ford Subaru France Tomorrow Full of,Alternative,2011,7,293172,2.5,4.0,4.0
9155,292,Aboriginal Don't Forget Me Alpaca Aggressive,Parody,2019,8,30055,4.0,2.5,3.5
9156,1732,Miss Johnson Economist Past Former Minangkabau,Latino,2006,13,580081,5.0,1.5,5.0
9157,1461,Eat Drink and Be Merry Carrots New Face,Unplugged,2011,5,674910,1.5,0.5,4.5
9158,48712,Dreamed Relax Historical Gentle Boring,Western,2011,14,22730,5.0,5.0,1.0
9159,11507,Time Honored Deep Down the,Indie,2012,12,849673,2.0,4.5,4.5
9160,9317,Of Love Helpful Next to,Deep House,2016,8,474203,1.5,0.5,1.0
9161,7119,Pony You Ugly Green,Indie,2009,8,471493,5.0,2.0,0.5
9162,36262,Guttural Hot,Rap,2009,14,727239,5.0,3.5,2.5
9163,21095,Guttural,Folk,2003,14,888023,3.0,3.5,3.5
9164,10013,Yesterday Darkness Below the,Pop-Rock,2015,6,406896,4.0,5.0,4.5
9165,47076,Impressive Hungary Chip,Death Metal,2009,5,535463,0.5,4.5,2.0
9166,48866,Saudi Conscious Lahnda Legs Citroën,Rock,2002,10,276935,4.0,0.5,2.0
9167,37164,Reasonable My Moves Territory,Dance,2002,4,159306,3.0,4.5,1.5
9168,39923,Luxembourg Lahnda,Punk,2007,6,274209,1.5,1.0,2.0
9169,40843,Happy Bulgaria,Rock,2001,13,951355,2.0,1.5,5.0
9170,31714,Price,Blues,2013,11,210268,4.0,5.0,1.0
9171,10230,Hands Let's Go Lucky My Best,Punk,2019,7,919255,1.5,2.0,3.5
9172,30129,Reasonable Home I Ain't No,Indie,2004,3,137327,4.5,2.0,5.0
9173,21218,Saudi First Don't Talk to Lonely,Rock,2014,12,831259,4.0,4.5,2.0
9174,30675,Italian Goes Cause Kia Hills More,Death Metal,2003,2,592499,3.0,1.0,1.0
9175,24406,Informal Repeat,Black Metal,2014,11,348338,4.5,2.0,3.0
9176,28725,Lamb Discovery Sorry Technical,Rap,2006,12,652727,3.5,1.5,0.5
9177,44701,Fall Cadillac They Were,Punk,2004,11,249897,3.5,1.5,2.0
9178,8309,Malaysia Mandarin,Western,2004,3,788159,5.0,4.0,2.5
9179,43693,Ice Serious Lovers,Pop,2012,5,319537,0.5,4.5,3.0
9180,7680,Dancer,Parody,2015,5,432878,1.0,3.0,2.5
9181,25052,Scared Ferrari Assistant,Heavy Metal,2012,15,579923,4.5,5.0,4.0
9182,9179,Show,Indie,2006,12,778320,4.0,1.5,4.0
9183,15726,Follow Arabic More Silence Of Love,Pop,2001,15,553745,1.5,3.5,5.0
9184,11717,Sin Bosnian Pharmacist Practical A Wild,J-Rock,2005,13,924599,1.5,3.0,3.0
9185,7020,Joy Photographer Different,Heavy Metal,2009,6,267024,2.0,0.5,4.5
9186,46008,Additional Indonesia Catch me Sudden,Gospel,2005,15,52106,5.0,4.0,3.5
9187,23487,Hasta l'huego Cowboy,Western,2011,6,537384,3.5,3.0,1.0
9188,19118,To Iceland,Rap,2006,13,183986,4.0,1.0,1.5
9189,41169,Matteo Caddilac Marcota Bike,Metal,2007,5,579142,4.0,5.0,3.0
9190,10356,Pony You Ugly Green,Indie,2010,10,511274,3.5,1.5,2.0
9191,33854,Beer The Aware Lucky Asleep,Deep House,2010,7,967064,1.5,4.5,1.5
9192,14106,Turkish Alone With Headless Old Dragon,Progressive,2014,6,739741,1.5,3.5,0.5
9193,21510,Sa’idi,Latino,2006,7,324583,4.0,1.0,2.0
9194,40368,Flippin Finding Pakistan Bosnia and Herzegovina Competitive,Blues,2014,10,24015,1.5,3.0,4.5
9195,28262,I Gotta Feeling,Live,2013,6,286879,3.0,5.0,1.5
9196,37462, Toyota,Latino,2011,3,435336,4.5,5.0,1.5
9197,29601,Xiang Severe Anxious,Electro-Pop,2002,2,490599,4.5,3.0,3.5
9198,3047,High I Ain't No Drived Elephant Territory,Compilation,2019,10,879543,4.5,1.5,0.5
9199,10188,Support My Best Acura Toad,Western,2003,6,266151,1.0,3.5,5.0
9200,5220,Weird Weak Conscious Moves,Punk,2016,15,448849,1.5,0.5,3.5
9201,12772,Matteo Caddilac Marcota Bike,Metal,2015,14,301590,5.0,0.5,1.0
9202,40916,Algeria Of Love,Brit-Pop,2012,4,22741,4.5,1.5,1.0
9203,19155,Hungary,Folk,2018,11,620312,0.5,1.0,0.5
9204,11491,To Death,Rock,2013,8,195365,0.5,5.0,1.5
9205,12019,Sunshine Eyed Girl,Boy Band,2006,10,882279,2.0,0.5,2.0
9206,19689,Arabic Marigold The Manigold Brawny,Rap,2016,8,376388,2.5,2.5,1.5
9207,44834,Malaysia I'm Da Real Escaped,Live,2017,13,78255,3.5,0.5,1.5
9208,7083,Barbie Sheep I'm Da Real Lawyer Cute,Indietronica,2010,10,457814,4.5,0.5,3.0
9209,115,Reborn Aggressive,Techno,2016,6,761505,1.0,2.5,3.5
9210,20047,Pasta  cuddly,Black Metal,2006,11,411154,4.0,0.5,1.5
9211,1068,White,Rap,2005,10,803438,2.0,0.5,0.5
9212,34160,Boring,Electro-Pop,2003,2,659627,1.0,2.0,0.5
9213,33852,Gan Dodge Like Curious,Latino,2011,11,588739,2.0,4.0,0.5
9214,44693,Obviously Wonderful North Levantine Elk Out,Alternative,2007,10,608356,4.0,2.5,4.0
9215,40898,Of Love Next to,Ambient,2012,2,243238,2.0,2.0,0.5
9216,2070,Bislama Chichen,Indie,2015,3,184281,0.5,2.0,2.0
9217,19795,Urban Planner Willing And,Pop,2002,11,998220,1.5,2.0,4.5
9218,24436,DJ Mix Word,Techno,2018,6,231921,3.0,3.5,1.5
9219,2171,Black Goodbye my Old Typical,Black Metal,2016,13,768454,0.5,3.5,1.5
9220,24488,Of Love Bosnian History Question,Rap,2001,5,169929,3.0,2.5,0.5
9221,37512,Elk Acura Just For Annoying,Holy Metal,2007,5,328124,4.0,5.0,2.0
9222,9387,Desperate,Progressive,2009,5,674706,2.0,3.0,3.0
9223,27748,Pony You Ugly Green,Indie,2001,3,748727,3.0,0.5,1.0
9224,16392,Educator Financial Bahasa Thunder,Jazz,2013,9,922394,4.0,2.5,1.0
9225,38376,Darkness Tree Is Fluffy,Rap,2004,8,827040,4.5,4.0,2.5
9226,47400,Social Worker,Blues,2004,12,56691,3.5,2.0,2.0
9227,19537,Morgan,Indietronica,2003,4,526109,4.0,1.0,4.5
9228,49481,Competitive Guilty Horses,Compilation,2002,8,363140,2.5,5.0,4.0
9229,2225,Come On known,Latino,2014,6,167660,0.5,2.0,2.0
9230,43127,Capybara,Metal,2007,5,50770,1.5,1.0,1.5
9231,49132,Fitness Trainer Magyar Hungarian Ametista High Accountant,Pop,2017,3,221785,3.5,1.0,0.5
9232,24635,A Love Bear Afraid Social Worker,Latino,2018,9,871299,1.0,4.0,5.0
9233,44020,Severe Event Planner Blue Past,Pop,2017,8,287684,1.5,3.5,0.5
9234,20811,Of Love Lemon,Black Metal,2010,6,216927,4.5,3.5,5.0
9235,33789,Search Butch Cassidy and the Dance Kid Me Electronic,Rap,2019,8,771949,5.0,1.0,5.0
9236,41412,Bertie Said Price Better Bulgaria Recent,Punk,2009,6,240226,1.5,4.5,2.5
9237,20922,Alpaca Tetum,Black Metal,2014,3,778214,0.5,3.5,1.0
9238,43266,Darkness,Black Metal,2012,11,725691,1.5,1.5,2.0
9239,1666,Subaru known Dutch Of Love,Hard Rock,2018,7,122856,2.0,3.5,3.0
9240,36388,Raccolta Tris,Compilation,2016,5,945874,3.5,4.0,2.0
9241,4300,Above Mental,Parody,2012,13,529585,3.5,1.5,1.0
9242,5916,Insurance Tiger,Lounge,2003,14,142921,0.5,4.0,1.5
9243,28233,Available Boring Electronic,Electro-Pop,2018,4,755845,2.5,4.0,3.5
9244,44776,Expensive,Holy Metal,2018,7,601693,2.5,3.5,2.5
9245,183,Car Form Hunted Agent The,Western,2006,15,542095,4.5,1.0,0.5
9246,13215,Nervous Comprehensive Successfully Above,Retro,2010,10,29329,4.0,0.5,3.0
9247,41887,Mix China Decent Matteo,Indie,2018,15,391139,5.0,0.5,0.5
9248,10340,Counselor,Folk,2017,15,887908,1.0,3.5,1.5
9249,10298,Bosnian Star Trek Print Engineer,Indie,2006,14,925454,2.5,2.0,5.0
9250,43027,Tosk Good,Country,2011,10,562055,4.0,0.5,4.0
9251,40525,Signorino Approval,Pop,2001,7,984154,5.0,3.0,1.5
9252,6848,House Distance Don't Forget Me Connect,Holy Metal,2008,14,215413,4.5,3.5,2.5
9253,46672,Goblin Nissan,Rap,2003,5,617283,1.5,0.5,4.0
9254,9428,Nepali Lincoln,Indie,2013,4,899265,0.5,5.0,1.0
9255,21988,More Miss Just For Kevin,Rock,2000,9,269215,5.0,2.5,3.0
9256,24107,Advisor Direful Pleasant Urdu Unfair,Heavy Metal,2002,14,349776,4.5,3.0,4.0
9257,17741,Leopard,Retro,2002,11,412071,2.5,2.0,2.5
9258,21342,Enemy Technical State of Balance Logical,Unplugged,2014,11,38438,4.0,5.0,2.0
9259,38259,Microwave,Latino,2005,9,179976,3.0,2.0,1.5
9260,4548,Immediate Computer Systems Too Much,K-Pop,2015,14,841458,0.5,5.0,2.5
9261,11015,Shame,Indie,2014,7,24039,2.0,5.0,1.0
9262,5406,History Pies Of Love Dance,Holy Metal,2012,12,320387,4.5,1.0,0.5
9263,21424,Speech-Language Pathologist Critical,Pop,2001,12,102332,2.0,3.0,5.0
9264,45533,Icer Basic Richer Bus Obvious,Jazz,2016,9,705404,3.5,2.0,3.5
9265,18300,Mathematician Next to Hope,Pop,2019,15,394345,5.0,4.0,2.5
9266,858,Competitive Critical Secretary,Country,2015,8,559120,5.0,3.5,2.0
9267,31929,Next to,Rap,2015,6,474567,1.5,2.5,1.0
9268,18807,Spoon Wine Spread Like Psychological,Dance,2011,6,321725,5.0,0.5,3.0
9269,9746,Reforge At Home Afraid Enemy,Compilation,2010,3,362836,3.0,3.0,1.0
9270,46443,Of Destiny Immediate Obvious,Rap,2005,12,485283,2.5,5.0,5.0
9271,37701,Girl,Dance,2006,9,198572,1.0,3.5,1.5
9272,39435,Suspicious,Dance,2000,13,625247,3.5,3.0,2.0
9273,39800,Animals Financial,Metal,2012,7,926362,4.5,4.0,4.0
9274,18534,Signorino Approval,Pop,2010,3,145117,4.0,5.0,2.0
9275,26113,Tosk Southern Catadiottro,Black Metal,2005,3,614026,3.0,1.0,3.0
9276,47521,Small Loves,Dance,2014,11,37745,3.0,1.5,4.0
9277,29520,Balance In the Sky Maria Yesterday,Progressive,2006,8,444401,2.5,3.0,1.5
9278,33970,Alive To my Beloved FAW Tosk Ugly,Dance,2018,4,932578,1.5,1.0,0.5
9279,40428,Antique White That's my Engineer India Sheet,Techno,2005,12,599499,5.0,2.0,3.0
9280,17985,Make it Connect Dancer Jeep Cultural,Pop-Rock,2006,9,606283,2.0,3.0,2.0
9281,47232,Psychological Cuddly Massive Loves,Pop,2009,3,252127,0.5,4.0,1.0
9282,25578,Sings Steel Suspend Latter Shy,Latino,2010,9,830651,2.5,5.0,1.0
9283,869,Shame Peugeot,Metal,2003,5,837952,4.0,0.5,5.0
9284,18619,Jeep Deep Down the Ugly Running Around Like a,Unplugged,2014,5,692354,4.5,4.5,4.5
9285,40142,Finnish Tiny Primrose,Indie,2004,5,166513,3.5,2.5,1.0
9286,19968,High Tiger,Rap,2015,9,860766,2.0,5.0,1.0
9287,44241,Legs,Black Metal,2019,12,119205,0.5,3.0,4.5
9288,21688,Chef Don't Talk to Mental For Me Plate,Live,2017,5,450664,4.0,3.5,3.5
9289,48966,Dental Hygienist Island Unlikely I'm Driving the,Deep House,2008,2,681299,4.5,0.5,1.5
9290,47988,Fox,Pop,2000,11,767373,1.5,4.5,4.5
9291,42700,Flippin' Pony Lucky Stick kill,Boy Band,2009,9,501256,2.0,0.5,3.5
9292,31326,Chemist Zeus Talented Similar,Holy Metal,2016,10,661007,1.5,4.0,4.0
9293,42981,Il Marito Of Niichan Sempai Manga Boy,J-Rock,2003,4,941152,1.0,3.0,2.5
9294,35266,Clamp Educational Serious,Indietronica,2019,8,179611,3.5,5.0,2.5
9295,15349,Turkey Matteo About Trains,Punk,2007,13,356438,2.5,4.0,4.5
9296,10010,Unfair Cool Porcupine North Levantine,Pop,2005,3,535201,3.5,2.5,3.5
9297,7614,Matteo Caddilac Marcota Bike,Metal,2016,13,931878,1.0,2.5,2.0
9298,13490,Raccolta Tris,Compilation,2017,10,525756,3.0,4.0,2.0
9299,13358,Forge a Fluffy And Big Addominale,Live,2003,5,976884,3.0,5.0,4.0
9300,49640,Big,Indie,2000,12,842033,2.5,1.0,2.0
9301,36682,Does Rare Insurance,Metal,2013,2,300016,4.0,2.0,3.5
9302,8836,Northern Hindko Is as My Old,Rap,2003,6,60775,2.0,5.0,0.5
9303,47280,Hunter,Folk,2014,11,48135,3.5,5.0,1.5
9304,25663,Pony You Ugly Green,Indie,2006,14,736397,2.5,3.0,0.5
9305,1719,Spider Orange High,Rap,2019,14,424737,3.5,2.0,2.5
9306,31756,Glossy Son Skoda,Latino,2008,3,324801,0.5,4.0,1.5
9307,47937,Messy Pleasant,Western,2011,14,429934,1.0,2.5,2.5
9308,34816,Little Gan Albanian,Western,2016,8,645567,2.0,3.5,4.5
9309,4867,Counselor,Punk,2004,7,618202,1.5,3.0,2.0
9310,33399,Afraid Slovakia,Alternative,2006,8,489963,1.0,5.0,4.5
9311,36315,Of Loves Psychedelic Ampelmann,Gospel,2002,10,874542,4.5,1.0,4.0
9312,9206,Dolls Serious Move Like a,Dance,2007,3,238674,3.0,1.0,0.5
9313,18837,Mind Pleasant Every Geese Jewel,Folk,2018,12,426998,3.5,2.0,3.0
9314,30336,Shy Dolls Heart Gonna,Pop-Rock,2006,15,29589,4.5,1.0,0.5
9315,27567, Toyota Persian,Indietronica,2019,2,904939,2.5,4.0,2.0
9316,29550,Medalion Medical Diagnostic,Indietronica,2006,15,31358,5.0,4.0,3.0
9317,45533,Civil Pakistan I'm Candy,Indietronica,2013,4,629328,3.5,2.5,2.5
9318,14736,Goodbye my Old Hear,Folk,2015,14,414988,2.5,3.0,0.5
9319,35588,Huge Bat Scream,Brit-Pop,2005,4,91501,4.5,1.0,2.5
9320,9679,Heat Arabia Elephant,Black Metal,2009,3,272188,0.5,0.5,1.5
9321,17896,Exciting Under the Past Immediate,Dance,2014,3,716714,1.5,4.0,4.0
9322,2961,Pony You Ugly Green,Indie,2008,7,109927,2.5,1.0,3.0
9323,7021,Shy Llama Girl,Indietronica,2009,7,897346,5.0,0.5,1.5
9324,19772,Is as Driver,Parody,2004,14,83648,2.0,5.0,2.0
9325,10668,Afraid Penniless Toys,Hard Rock,2017,7,660856,5.0,0.5,3.0
9326,35189,Sports Klingon Clamp Hebrew Bangladesh,K-Pop,2007,6,909796,5.0,1.0,1.5
9327,28869,Aboriginal,Rap,2017,11,582470,3.0,4.5,0.5
9328,39038,Nepali,J-Rock,2009,7,377260,0.5,0.5,5.0
9329,22193,Hasta l'huego Cowboy,Western,2005,12,543029,1.0,2.5,1.5
9330,32865,Below the,Pop-Rock,2014,9,159052,3.5,2.0,2.5
9331,6544,Elk Search Realistic Unfortunate Turkmenistan,Folk,2017,4,762541,1.0,5.0,4.5
9332,26650,Matteo Ewe Megabanana Jollar,Jazz,2006,15,648369,5.0,4.5,4.0
9333,24347,Chinchilla Of Love Cultural,K-Pop,2011,8,237501,2.0,2.5,4.5
9334,22228,Of Love Suzuki,Pop-Rock,2012,8,463955,0.5,1.5,2.0
9335,18700,Charming Desperate Bug Pull,Techno,2007,5,208190,1.5,4.5,5.0
9336,27319,Skoda Behave,Progressive,2006,5,801401,2.0,1.0,1.0
9337,37025,Conscious War Print Of Thunder Of,Gospel,2000,10,310046,4.5,2.5,5.0
9338,36462,Willing,Pop,2001,7,303806,5.0,4.5,1.0
9339,431,Existing,Latino,2019,13,119512,0.5,4.5,2.5
9340,41207,Country Shaggy Eleven Civil,Dance,2011,6,214093,2.5,4.5,2.5
9341,44415,That's my Serious Towering,Metal,2014,2,684191,3.5,2.0,3.5
9342,46581,Suzuki,K-Pop,2011,3,109538,5.0,4.0,3.5
9343,36904,Story of Allegretto The,Pop,2010,14,627441,2.0,5.0,3.0
9344,17722,Beyond Cow New Face Arabia,Pop-Rock,2007,6,669593,4.0,4.5,4.5
9345,26263,A Love Bear Afraid Social Worker,Latino,2017,11,430524,4.5,2.5,0.5
9346,48196,Mix,Rap,2002,11,103079,3.5,1.5,3.0
9347,15208,Don't Forget Me Syria Dark Thunder,Rock,2016,4,436810,3.0,4.5,5.0
9348,27188,Construction Substantial Dancer Face,Deep House,2011,11,364639,4.5,3.5,2.5
